/home/nttung/anaconda3/envs/detectron2/lib/python3.6/site-packages/torchvision/transforms/transforms.py:286: UserWarning: The use of the transforms.Scale transform is deprecated, please use transforms.Resize instead.
[epoch_62, batch_50] loss: 0.010
[epoch_62, batch_100] loss: 0.002
[epoch_62, batch_150] loss: 0.003
[epoch_62, batch_200] loss: 0.003
[epoch_62, batch_250] loss: 0.001
[epoch_62, batch_300] loss: 0.003
[epoch_62, batch_350] loss: 0.005
[epoch_62, batch_400] loss: 0.003
[epoch_62, batch_450] loss: 0.002
[epoch_62, batch_500] loss: 0.002
[epoch_62, batch_550] loss: 0.011
[epoch_62, batch_600] loss: 0.006
[epoch_62, batch_650] loss: 0.004
[epoch_62, batch_700] loss: 0.005
[epoch_62, batch_750] loss: 0.005
[epoch_62, batch_800] loss: 0.011
[epoch_62, batch_850] loss: 0.023
[epoch_62, batch_900] loss: 0.007
[epoch_62, batch_950] loss: 0.004
[epoch_62, batch_1000] loss: 0.004
[epoch_62, batch_1050] loss: 0.005
[epoch_62, batch_1100] loss: 0.007
[epoch_62, batch_1150] loss: 0.012
[epoch_62, batch_1200] loss: 0.012
[epoch_62, batch_1250] loss: 0.008
[epoch_62, batch_1300] loss: 0.003
[epoch_62, batch_1350] loss: 0.006
[epoch_63, batch_50] loss: 0.010
[epoch_63, batch_100] loss: 0.003
[epoch_63, batch_150] loss: 0.003
[epoch_63, batch_200] loss: 0.003
[epoch_63, batch_250] loss: 0.001
[epoch_63, batch_300] loss: 0.003
[epoch_63, batch_350] loss: 0.002
[epoch_63, batch_400] loss: 0.002
[epoch_63, batch_450] loss: 0.002
[epoch_63, batch_500] loss: 0.002
[epoch_63, batch_550] loss: 0.003
[epoch_63, batch_600] loss: 0.005
[epoch_63, batch_650] loss: 0.003
[epoch_63, batch_700] loss: 0.001
[epoch_63, batch_750] loss: 0.001
[epoch_63, batch_800] loss: 0.004
[epoch_63, batch_850] loss: 0.002
[epoch_63, batch_900] loss: 0.004
[epoch_63, batch_950] loss: 0.004
[epoch_63, batch_1000] loss: 0.002
[epoch_63, batch_1050] loss: 0.002
[epoch_63, batch_1100] loss: 0.004
[epoch_63, batch_1150] loss: 0.004
[epoch_63, batch_1200] loss: 0.003
[epoch_63, batch_1250] loss: 0.002
[epoch_63, batch_1300] loss: 0.002
[epoch_63, batch_1350] loss: 0.003
[epoch_64, batch_50] loss: 0.007
[epoch_64, batch_100] loss: 0.002
[epoch_64, batch_150] loss: 0.001
[epoch_64, batch_200] loss: 0.002
[epoch_64, batch_250] loss: 0.001
[epoch_64, batch_300] loss: 0.001
[epoch_64, batch_350] loss: 0.001
[epoch_64, batch_400] loss: 0.001
[epoch_64, batch_450] loss: 0.001
[epoch_64, batch_500] loss: 0.001
[epoch_64, batch_550] loss: 0.002
[epoch_64, batch_600] loss: 0.002
[epoch_64, batch_650] loss: 0.003
[epoch_64, batch_700] loss: 0.005
[epoch_64, batch_750] loss: 0.004
[epoch_64, batch_800] loss: 0.002
[epoch_64, batch_850] loss: 0.004
[epoch_64, batch_900] loss: 0.003
[epoch_64, batch_950] loss: 0.003
[epoch_64, batch_1000] loss: 0.005
[epoch_64, batch_1050] loss: 0.001
[epoch_64, batch_1100] loss: 0.001
[epoch_64, batch_1150] loss: 0.003
[epoch_64, batch_1200] loss: 0.008
[epoch_64, batch_1250] loss: 0.003
[epoch_64, batch_1300] loss: 0.002
[epoch_64, batch_1350] loss: 0.006
[epoch_65, batch_50] loss: 0.008
[epoch_65, batch_100] loss: 0.003
[epoch_65, batch_150] loss: 0.004
[epoch_65, batch_200] loss: 0.002
[epoch_65, batch_250] loss: 0.004
[epoch_65, batch_300] loss: 0.002
[epoch_65, batch_350] loss: 0.001
[epoch_65, batch_400] loss: 0.006
[epoch_65, batch_450] loss: 0.002
[epoch_65, batch_500] loss: 0.002
[epoch_65, batch_550] loss: 0.002
[epoch_65, batch_600] loss: 0.002
[epoch_65, batch_650] loss: 0.003
[epoch_65, batch_700] loss: 0.002
[epoch_65, batch_750] loss: 0.009
[epoch_65, batch_800] loss: 0.007
[epoch_65, batch_850] loss: 0.006
[epoch_65, batch_900] loss: 0.003
[epoch_65, batch_950] loss: 0.005
[epoch_65, batch_1000] loss: 0.004
[epoch_65, batch_1050] loss: 0.002
[epoch_65, batch_1100] loss: 0.002
[epoch_65, batch_1150] loss: 0.003
[epoch_65, batch_1200] loss: 0.016
[epoch_65, batch_1250] loss: 0.015
[epoch_65, batch_1300] loss: 0.008
[epoch_65, batch_1350] loss: 0.005
[epoch_66, batch_50] loss: 0.010
[epoch_66, batch_100] loss: 0.002
[epoch_66, batch_150] loss: 0.004
[epoch_66, batch_200] loss: 0.006
[epoch_66, batch_250] loss: 0.008
[epoch_66, batch_300] loss: 0.001
[epoch_66, batch_350] loss: 0.003
[epoch_66, batch_400] loss: 0.005
[epoch_66, batch_450] loss: 0.003
[epoch_66, batch_500] loss: 0.005
[epoch_66, batch_550] loss: 0.004
[epoch_66, batch_600] loss: 0.004
[epoch_66, batch_650] loss: 0.001
[epoch_66, batch_700] loss: 0.002
[epoch_66, batch_750] loss: 0.001
[epoch_66, batch_800] loss: 0.002
[epoch_66, batch_850] loss: 0.005
[epoch_66, batch_900] loss: 0.005
[epoch_66, batch_950] loss: 0.004
[epoch_66, batch_1000] loss: 0.003
[epoch_66, batch_1050] loss: 0.012
[epoch_66, batch_1100] loss: 0.006
[epoch_66, batch_1150] loss: 0.002
[epoch_66, batch_1200] loss: 0.003
[epoch_66, batch_1250] loss: 0.004
[epoch_66, batch_1300] loss: 0.006
[epoch_66, batch_1350] loss: 0.005
[epoch_67, batch_50] loss: 0.009
[epoch_67, batch_100] loss: 0.002
[epoch_67, batch_150] loss: 0.012
[epoch_67, batch_200] loss: 0.005
[epoch_67, batch_250] loss: 0.003
[epoch_67, batch_300] loss: 0.002
[epoch_67, batch_350] loss: 0.002
[epoch_67, batch_400] loss: 0.005
[epoch_67, batch_450] loss: 0.002
[epoch_67, batch_500] loss: 0.001
[epoch_67, batch_550] loss: 0.002
[epoch_67, batch_600] loss: 0.004
[epoch_67, batch_650] loss: 0.002
[epoch_67, batch_700] loss: 0.003
[epoch_67, batch_750] loss: 0.002
[epoch_67, batch_800] loss: 0.002
[epoch_67, batch_850] loss: 0.002
[epoch_67, batch_900] loss: 0.009
[epoch_67, batch_950] loss: 0.012
[epoch_67, batch_1000] loss: 0.006
[epoch_67, batch_1050] loss: 0.008
[epoch_67, batch_1100] loss: 0.007
[epoch_67, batch_1150] loss: 0.005
[epoch_67, batch_1200] loss: 0.003
[epoch_67, batch_1250] loss: 0.005
[epoch_67, batch_1300] loss: 0.002
[epoch_67, batch_1350] loss: 0.001
[epoch_68, batch_50] loss: 0.005
[epoch_68, batch_100] loss: 0.002
[epoch_68, batch_150] loss: 0.001
[epoch_68, batch_200] loss: 0.001
[epoch_68, batch_250] loss: 0.001
[epoch_68, batch_300] loss: 0.003
[epoch_68, batch_350] loss: 0.002
[epoch_68, batch_400] loss: 0.002
[epoch_68, batch_450] loss: 0.010
[epoch_68, batch_500] loss: 0.003
[epoch_68, batch_550] loss: 0.002
[epoch_68, batch_600] loss: 0.001
[epoch_68, batch_650] loss: 0.002
[epoch_68, batch_700] loss: 0.001
[epoch_68, batch_750] loss: 0.001
[epoch_68, batch_800] loss: 0.002
[epoch_68, batch_850] loss: 0.001
[epoch_68, batch_900] loss: 0.002
[epoch_68, batch_950] loss: 0.004
[epoch_68, batch_1000] loss: 0.003
[epoch_68, batch_1050] loss: 0.002
[epoch_68, batch_1100] loss: 0.004
[epoch_68, batch_1150] loss: 0.003
[epoch_68, batch_1200] loss: 0.004
[epoch_68, batch_1250] loss: 0.004
[epoch_68, batch_1300] loss: 0.006
[epoch_68, batch_1350] loss: 0.002
[epoch_69, batch_50] loss: 0.002
[epoch_69, batch_100] loss: 0.006
[epoch_69, batch_150] loss: 0.003
[epoch_69, batch_200] loss: 0.010
[epoch_69, batch_250] loss: 0.009
[epoch_69, batch_300] loss: 0.006
[epoch_69, batch_350] loss: 0.002
[epoch_69, batch_400] loss: 0.004
[epoch_69, batch_450] loss: 0.003
[epoch_69, batch_500] loss: 0.006
[epoch_69, batch_550] loss: 0.007
[epoch_69, batch_600] loss: 0.005
[epoch_69, batch_650] loss: 0.007
[epoch_69, batch_700] loss: 0.007
[epoch_69, batch_750] loss: 0.005
[epoch_69, batch_800] loss: 0.005
[epoch_69, batch_850] loss: 0.011
[epoch_69, batch_900] loss: 0.004
[epoch_69, batch_950] loss: 0.004
[epoch_69, batch_1000] loss: 0.003
[epoch_69, batch_1050] loss: 0.004
[epoch_69, batch_1100] loss: 0.002
[epoch_69, batch_1150] loss: 0.002
[epoch_69, batch_1200] loss: 0.003
[epoch_69, batch_1250] loss: 0.003
[epoch_69, batch_1300] loss: 0.003
[epoch_69, batch_1350] loss: 0.002
[epoch_70, batch_50] loss: 0.010
[epoch_70, batch_100] loss: 0.011
[epoch_70, batch_150] loss: 0.004
[epoch_70, batch_200] loss: 0.003
[epoch_70, batch_250] loss: 0.006
[epoch_70, batch_300] loss: 0.001
[epoch_70, batch_350] loss: 0.001
[epoch_70, batch_400] loss: 0.003
[epoch_70, batch_450] loss: 0.001
[epoch_70, batch_500] loss: 0.002
[epoch_70, batch_550] loss: 0.002
[epoch_70, batch_600] loss: 0.002
[epoch_70, batch_650] loss: 0.002
[epoch_70, batch_700] loss: 0.001
[epoch_70, batch_750] loss: 0.002
[epoch_70, batch_800] loss: 0.001
[epoch_70, batch_850] loss: 0.014
[epoch_70, batch_900] loss: 0.015
[epoch_70, batch_950] loss: 0.012
[epoch_70, batch_1000] loss: 0.014
[epoch_70, batch_1050] loss: 0.006
[epoch_70, batch_1100] loss: 0.006
[epoch_70, batch_1150] loss: 0.003
[epoch_70, batch_1200] loss: 0.004
[epoch_70, batch_1250] loss: 0.005
[epoch_70, batch_1300] loss: 0.003
[epoch_70, batch_1350] loss: 0.004
[epoch_71, batch_50] loss: 0.006
[epoch_71, batch_100] loss: 0.003
[epoch_71, batch_150] loss: 0.002
[epoch_71, batch_200] loss: 0.001
[epoch_71, batch_250] loss: 0.003
[epoch_71, batch_300] loss: 0.002
[epoch_71, batch_350] loss: 0.001
[epoch_71, batch_400] loss: 0.001
[epoch_71, batch_450] loss: 0.002
[epoch_71, batch_500] loss: 0.003
[epoch_71, batch_550] loss: 0.002
[epoch_71, batch_600] loss: 0.002
[epoch_71, batch_650] loss: 0.002
[epoch_71, batch_700] loss: 0.001
[epoch_71, batch_750] loss: 0.002
[epoch_71, batch_800] loss: 0.001
[epoch_71, batch_850] loss: 0.002
[epoch_71, batch_900] loss: 0.001
[epoch_71, batch_950] loss: 0.005
[epoch_71, batch_1000] loss: 0.004
[epoch_71, batch_1050] loss: 0.004
[epoch_71, batch_1100] loss: 0.005
[epoch_71, batch_1150] loss: 0.005
[epoch_71, batch_1200] loss: 0.002
[epoch_71, batch_1250] loss: 0.005
[epoch_71, batch_1300] loss: 0.002
[epoch_71, batch_1350] loss: 0.002
[epoch_72, batch_50] loss: 0.003
[epoch_72, batch_100] loss: 0.001
[epoch_72, batch_150] loss: 0.001
[epoch_72, batch_200] loss: 0.001
[epoch_72, batch_250] loss: 0.001
[epoch_72, batch_300] loss: 0.002
[epoch_72, batch_350] loss: 0.001
[epoch_72, batch_400] loss: 0.000
[epoch_72, batch_450] loss: 0.002
[epoch_72, batch_500] loss: 0.002
[epoch_72, batch_550] loss: 0.003
[epoch_72, batch_600] loss: 0.003
[epoch_72, batch_650] loss: 0.002
[epoch_72, batch_700] loss: 0.003
[epoch_72, batch_750] loss: 0.004
[epoch_72, batch_800] loss: 0.003
[epoch_72, batch_850] loss: 0.002
[epoch_72, batch_900] loss: 0.002
[epoch_72, batch_950] loss: 0.002
[epoch_72, batch_1000] loss: 0.001
[epoch_72, batch_1050] loss: 0.001
[epoch_72, batch_1100] loss: 0.001
[epoch_72, batch_1150] loss: 0.002
[epoch_72, batch_1200] loss: 0.001
[epoch_72, batch_1250] loss: 0.001
[epoch_72, batch_1300] loss: 0.001
[epoch_72, batch_1350] loss: 0.000
[epoch_73, batch_50] loss: 0.003
[epoch_73, batch_100] loss: 0.002
[epoch_73, batch_150] loss: 0.001
[epoch_73, batch_200] loss: 0.008
[epoch_73, batch_250] loss: 0.003
[epoch_73, batch_300] loss: 0.004
[epoch_73, batch_350] loss: 0.003
[epoch_73, batch_400] loss: 0.006
[epoch_73, batch_450] loss: 0.007
[epoch_73, batch_500] loss: 0.011
[epoch_73, batch_550] loss: 0.009
[epoch_73, batch_600] loss: 0.010
[epoch_73, batch_650] loss: 0.012
[epoch_73, batch_700] loss: 0.004
[epoch_73, batch_750] loss: 0.003
[epoch_73, batch_800] loss: 0.005
[epoch_73, batch_850] loss: 0.003
[epoch_73, batch_900] loss: 0.006
[epoch_73, batch_950] loss: 0.005
[epoch_73, batch_1000] loss: 0.007
[epoch_73, batch_1050] loss: 0.002
[epoch_73, batch_1100] loss: 0.004
[epoch_73, batch_1150] loss: 0.002
[epoch_73, batch_1200] loss: 0.002
[epoch_73, batch_1250] loss: 0.001
[epoch_73, batch_1300] loss: 0.002
[epoch_73, batch_1350] loss: 0.004
[epoch_74, batch_50] loss: 0.003
[epoch_74, batch_100] loss: 0.003
[epoch_74, batch_150] loss: 0.001
[epoch_74, batch_200] loss: 0.003
[epoch_74, batch_250] loss: 0.001
[epoch_74, batch_300] loss: 0.001
[epoch_74, batch_350] loss: 0.002
[epoch_74, batch_400] loss: 0.002
[epoch_74, batch_450] loss: 0.004
[epoch_74, batch_500] loss: 0.003
[epoch_74, batch_550] loss: 0.004
[epoch_74, batch_600] loss: 0.004
[epoch_74, batch_650] loss: 0.003
[epoch_74, batch_700] loss: 0.003
[epoch_74, batch_750] loss: 0.004
[epoch_74, batch_800] loss: 0.004
[epoch_74, batch_850] loss: 0.003
[epoch_74, batch_900] loss: 0.002
[epoch_74, batch_950] loss: 0.003
[epoch_74, batch_1000] loss: 0.003
[epoch_74, batch_1050] loss: 0.005
[epoch_74, batch_1100] loss: 0.004
[epoch_74, batch_1150] loss: 0.005
[epoch_74, batch_1200] loss: 0.004
[epoch_74, batch_1250] loss: 0.003
[epoch_74, batch_1300] loss: 0.001
[epoch_74, batch_1350] loss: 0.002
[epoch_75, batch_50] loss: 0.003
[epoch_75, batch_100] loss: 0.002
[epoch_75, batch_150] loss: 0.002
[epoch_75, batch_200] loss: 0.000
[epoch_75, batch_250] loss: 0.002
[epoch_75, batch_300] loss: 0.000
[epoch_75, batch_350] loss: 0.001
[epoch_75, batch_400] loss: 0.002
[epoch_75, batch_450] loss: 0.002
[epoch_75, batch_500] loss: 0.001
[epoch_75, batch_550] loss: 0.000
[epoch_75, batch_600] loss: 0.003
[epoch_75, batch_650] loss: 0.001
[epoch_75, batch_700] loss: 0.001
[epoch_75, batch_750] loss: 0.004
[epoch_75, batch_800] loss: 0.002
[epoch_75, batch_850] loss: 0.001
[epoch_75, batch_900] loss: 0.003
[epoch_75, batch_950] loss: 0.003
[epoch_75, batch_1000] loss: 0.002
[epoch_75, batch_1050] loss: 0.001
[epoch_75, batch_1100] loss: 0.001
[epoch_75, batch_1150] loss: 0.001
[epoch_75, batch_1200] loss: 0.003
[epoch_75, batch_1250] loss: 0.004
[epoch_75, batch_1300] loss: 0.004
[epoch_75, batch_1350] loss: 0.004
[epoch_76, batch_50] loss: 0.006
[epoch_76, batch_100] loss: 0.004
[epoch_76, batch_150] loss: 0.002
[epoch_76, batch_200] loss: 0.002
[epoch_76, batch_250] loss: 0.002
[epoch_76, batch_300] loss: 0.002
[epoch_76, batch_350] loss: 0.001
[epoch_76, batch_400] loss: 0.001
[epoch_76, batch_450] loss: 0.001
[epoch_76, batch_500] loss: 0.002
[epoch_76, batch_550] loss: 0.002
[epoch_76, batch_600] loss: 0.000
[epoch_76, batch_650] loss: 0.001
[epoch_76, batch_700] loss: 0.004
[epoch_76, batch_750] loss: 0.002
[epoch_76, batch_800] loss: 0.002
[epoch_76, batch_850] loss: 0.001
[epoch_76, batch_900] loss: 0.002
[epoch_76, batch_950] loss: 0.002
[epoch_76, batch_1000] loss: 0.002
[epoch_76, batch_1050] loss: 0.001
[epoch_76, batch_1100] loss: 0.001
[epoch_76, batch_1150] loss: 0.001
[epoch_76, batch_1200] loss: 0.003
[epoch_76, batch_1250] loss: 0.005
[epoch_76, batch_1300] loss: 0.018
[epoch_76, batch_1350] loss: 0.004
[epoch_77, batch_50] loss: 0.012
[epoch_77, batch_100] loss: 0.006
[epoch_77, batch_150] loss: 0.006
[epoch_77, batch_200] loss: 0.006
[epoch_77, batch_250] loss: 0.003
[epoch_77, batch_300] loss: 0.003
[epoch_77, batch_350] loss: 0.003
[epoch_77, batch_400] loss: 0.003
[epoch_77, batch_450] loss: 0.002
[epoch_77, batch_500] loss: 0.004
[epoch_77, batch_550] loss: 0.001
[epoch_77, batch_600] loss: 0.002
[epoch_77, batch_650] loss: 0.003
[epoch_77, batch_700] loss: 0.005
[epoch_77, batch_750] loss: 0.004
[epoch_77, batch_800] loss: 0.002
[epoch_77, batch_850] loss: 0.001
[epoch_77, batch_900] loss: 0.007
[epoch_77, batch_950] loss: 0.005
[epoch_77, batch_1000] loss: 0.002
[epoch_77, batch_1050] loss: 0.002
[epoch_77, batch_1100] loss: 0.002
[epoch_77, batch_1150] loss: 0.002
[epoch_77, batch_1200] loss: 0.003
[epoch_77, batch_1250] loss: 0.001
[epoch_77, batch_1300] loss: 0.004
[epoch_77, batch_1350] loss: 0.006
[epoch_78, batch_50] loss: 0.017
[epoch_78, batch_100] loss: 0.004
[epoch_78, batch_150] loss: 0.002
[epoch_78, batch_200] loss: 0.001
[epoch_78, batch_250] loss: 0.000
[epoch_78, batch_300] loss: 0.001
[epoch_78, batch_350] loss: 0.002
[epoch_78, batch_400] loss: 0.001
[epoch_78, batch_450] loss: 0.005
[epoch_78, batch_500] loss: 0.003
[epoch_78, batch_550] loss: 0.001
[epoch_78, batch_600] loss: 0.003
[epoch_78, batch_650] loss: 0.004
[epoch_78, batch_700] loss: 0.003
[epoch_78, batch_750] loss: 0.015
[epoch_78, batch_800] loss: 0.022
[epoch_78, batch_850] loss: 0.009
[epoch_78, batch_900] loss: 0.011
[epoch_78, batch_950] loss: 0.006
[epoch_78, batch_1000] loss: 0.014
[epoch_78, batch_1050] loss: 0.010
[epoch_78, batch_1100] loss: 0.008
[epoch_78, batch_1150] loss: 0.004
[epoch_78, batch_1200] loss: 0.004
[epoch_78, batch_1250] loss: 0.007
[epoch_78, batch_1300] loss: 0.009
[epoch_78, batch_1350] loss: 0.002
[epoch_79, batch_50] loss: 0.011
[epoch_79, batch_100] loss: 0.005
[epoch_79, batch_150] loss: 0.003
[epoch_79, batch_200] loss: 0.006
[epoch_79, batch_250] loss: 0.005
[epoch_79, batch_300] loss: 0.003
[epoch_79, batch_350] loss: 0.006
[epoch_79, batch_400] loss: 0.004
[epoch_79, batch_450] loss: 0.004
[epoch_79, batch_500] loss: 0.004
[epoch_79, batch_550] loss: 0.005
[epoch_79, batch_600] loss: 0.002
[epoch_79, batch_650] loss: 0.004
[epoch_79, batch_700] loss: 0.001
[epoch_79, batch_750] loss: 0.002
[epoch_79, batch_800] loss: 0.003
[epoch_79, batch_850] loss: 0.002
[epoch_79, batch_900] loss: 0.003
[epoch_79, batch_950] loss: 0.001
[epoch_79, batch_1000] loss: 0.001
[epoch_79, batch_1050] loss: 0.004
[epoch_79, batch_1100] loss: 0.004
[epoch_79, batch_1150] loss: 0.004
[epoch_79, batch_1200] loss: 0.003
[epoch_79, batch_1250] loss: 0.005
[epoch_79, batch_1300] loss: 0.002
[epoch_79, batch_1350] loss: 0.002
[epoch_80, batch_50] loss: 0.004
[epoch_80, batch_100] loss: 0.001
[epoch_80, batch_150] loss: 0.002
[epoch_80, batch_200] loss: 0.002
[epoch_80, batch_250] loss: 0.001
[epoch_80, batch_300] loss: 0.001
[epoch_80, batch_350] loss: 0.001
[epoch_80, batch_400] loss: 0.002
[epoch_80, batch_450] loss: 0.001
[epoch_80, batch_500] loss: 0.001
[epoch_80, batch_550] loss: 0.001
[epoch_80, batch_600] loss: 0.001
[epoch_80, batch_650] loss: 0.002
[epoch_80, batch_700] loss: 0.001
[epoch_80, batch_750] loss: 0.001
[epoch_80, batch_800] loss: 0.002
[epoch_80, batch_850] loss: 0.003
[epoch_80, batch_900] loss: 0.003
[epoch_80, batch_950] loss: 0.002
[epoch_80, batch_1000] loss: 0.002
[epoch_80, batch_1050] loss: 0.001
[epoch_80, batch_1100] loss: 0.005
[epoch_80, batch_1150] loss: 0.001
[epoch_80, batch_1200] loss: 0.001
[epoch_80, batch_1250] loss: 0.001
[epoch_80, batch_1300] loss: 0.001
[epoch_80, batch_1350] loss: 0.002
[epoch_81, batch_50] loss: 0.005
[epoch_81, batch_100] loss: 0.001
[epoch_81, batch_150] loss: 0.001
[epoch_81, batch_200] loss: 0.000
[epoch_81, batch_250] loss: 0.001
[epoch_81, batch_300] loss: 0.000
[epoch_81, batch_350] loss: 0.000
[epoch_81, batch_400] loss: 0.001
[epoch_81, batch_450] loss: 0.001
[epoch_81, batch_500] loss: 0.003
[epoch_81, batch_550] loss: 0.005
[epoch_81, batch_600] loss: 0.003
[epoch_81, batch_650] loss: 0.004
[epoch_81, batch_700] loss: 0.002
[epoch_81, batch_750] loss: 0.005
[epoch_81, batch_800] loss: 0.002
[epoch_81, batch_850] loss: 0.001
[epoch_81, batch_900] loss: 0.002
[epoch_81, batch_950] loss: 0.002
[epoch_81, batch_1000] loss: 0.002
[epoch_81, batch_1050] loss: 0.002
[epoch_81, batch_1100] loss: 0.001
[epoch_81, batch_1150] loss: 0.001
[epoch_81, batch_1200] loss: 0.001
[epoch_81, batch_1250] loss: 0.006
[epoch_81, batch_1300] loss: 0.001
[epoch_81, batch_1350] loss: 0.003
[epoch_82, batch_50] loss: 0.006
[epoch_82, batch_100] loss: 0.001
[epoch_82, batch_150] loss: 0.002
[epoch_82, batch_200] loss: 0.002
[epoch_82, batch_250] loss: 0.002
[epoch_82, batch_300] loss: 0.000
[epoch_82, batch_350] loss: 0.001
[epoch_82, batch_400] loss: 0.005
[epoch_82, batch_450] loss: 0.008
[epoch_82, batch_500] loss: 0.002
[epoch_82, batch_550] loss: 0.005
[epoch_82, batch_600] loss: 0.009
[epoch_82, batch_650] loss: 0.003
[epoch_82, batch_700] loss: 0.001
[epoch_82, batch_750] loss: 0.001
[epoch_82, batch_800] loss: 0.001
[epoch_82, batch_850] loss: 0.001
[epoch_82, batch_900] loss: 0.001
[epoch_82, batch_950] loss: 0.003
[epoch_82, batch_1000] loss: 0.002
[epoch_82, batch_1050] loss: 0.000
[epoch_82, batch_1100] loss: 0.006
[epoch_82, batch_1150] loss: 0.002
[epoch_82, batch_1200] loss: 0.003
[epoch_82, batch_1250] loss: 0.001
[epoch_82, batch_1300] loss: 0.001
[epoch_82, batch_1350] loss: 0.002
[epoch_83, batch_50] loss: 0.001
[epoch_83, batch_100] loss: 0.002
[epoch_83, batch_150] loss: 0.001
[epoch_83, batch_200] loss: 0.001
[epoch_83, batch_250] loss: 0.004
[epoch_83, batch_300] loss: 0.001
[epoch_83, batch_350] loss: 0.001
[epoch_83, batch_400] loss: 0.000
[epoch_83, batch_450] loss: 0.002
[epoch_83, batch_500] loss: 0.000
[epoch_83, batch_550] loss: 0.000
[epoch_83, batch_600] loss: 0.002
[epoch_83, batch_650] loss: 0.003
[epoch_83, batch_700] loss: 0.004
[epoch_83, batch_750] loss: 0.003
[epoch_83, batch_800] loss: 0.008
[epoch_83, batch_850] loss: 0.003
[epoch_83, batch_900] loss: 0.005
[epoch_83, batch_950] loss: 0.003
[epoch_83, batch_1000] loss: 0.002
[epoch_83, batch_1050] loss: 0.001
[epoch_83, batch_1100] loss: 0.003
[epoch_83, batch_1150] loss: 0.001
[epoch_83, batch_1200] loss: 0.001
[epoch_83, batch_1250] loss: 0.001
[epoch_83, batch_1300] loss: 0.000
[epoch_83, batch_1350] loss: 0.004
[epoch_84, batch_50] loss: 0.006
[epoch_84, batch_100] loss: 0.002
[epoch_84, batch_150] loss: 0.001
[epoch_84, batch_200] loss: 0.001
[epoch_84, batch_250] loss: 0.001
[epoch_84, batch_300] loss: 0.001
[epoch_84, batch_350] loss: 0.001
[epoch_84, batch_400] loss: 0.002
[epoch_84, batch_450] loss: 0.000
[epoch_84, batch_500] loss: 0.001
[epoch_84, batch_550] loss: 0.001
[epoch_84, batch_600] loss: 0.001
[epoch_84, batch_650] loss: 0.001
[epoch_84, batch_700] loss: 0.001
[epoch_84, batch_750] loss: 0.001
[epoch_84, batch_800] loss: 0.001
[epoch_84, batch_850] loss: 0.002
[epoch_84, batch_900] loss: 0.001
[epoch_84, batch_950] loss: 0.002
[epoch_84, batch_1000] loss: 0.001
[epoch_84, batch_1050] loss: 0.001
[epoch_84, batch_1100] loss: 0.003
[epoch_84, batch_1150] loss: 0.005
[epoch_84, batch_1200] loss: 0.004
[epoch_84, batch_1250] loss: 0.002
[epoch_84, batch_1300] loss: 0.002
[epoch_84, batch_1350] loss: 0.004
[epoch_85, batch_50] loss: 0.003
[epoch_85, batch_100] loss: 0.000
[epoch_85, batch_150] loss: 0.002
[epoch_85, batch_200] loss: 0.000
[epoch_85, batch_250] loss: 0.001
[epoch_85, batch_300] loss: 0.000
[epoch_85, batch_350] loss: 0.000
[epoch_85, batch_400] loss: 0.000
[epoch_85, batch_450] loss: 0.001
[epoch_85, batch_500] loss: 0.002
[epoch_85, batch_550] loss: 0.001
[epoch_85, batch_600] loss: 0.003
[epoch_85, batch_650] loss: 0.001
[epoch_85, batch_700] loss: 0.000
[epoch_85, batch_750] loss: 0.002
[epoch_85, batch_800] loss: 0.001
[epoch_85, batch_850] loss: 0.001
[epoch_85, batch_900] loss: 0.003
[epoch_85, batch_950] loss: 0.002
[epoch_85, batch_1000] loss: 0.002
[epoch_85, batch_1050] loss: 0.001
[epoch_85, batch_1100] loss: 0.001
[epoch_85, batch_1150] loss: 0.004
[epoch_85, batch_1200] loss: 0.001
[epoch_85, batch_1250] loss: 0.001
[epoch_85, batch_1300] loss: 0.002
[epoch_85, batch_1350] loss: 0.003
[epoch_86, batch_50] loss: 0.008
[epoch_86, batch_100] loss: 0.002
[epoch_86, batch_150] loss: 0.002
[epoch_86, batch_200] loss: 0.006
[epoch_86, batch_250] loss: 0.007
[epoch_86, batch_300] loss: 0.004
[epoch_86, batch_350] loss: 0.001
[epoch_86, batch_400] loss: 0.001
[epoch_86, batch_450] loss: 0.003
[epoch_86, batch_500] loss: 0.002
[epoch_86, batch_550] loss: 0.006
[epoch_86, batch_600] loss: 0.006
[epoch_86, batch_650] loss: 0.008
[epoch_86, batch_700] loss: 0.004
[epoch_86, batch_750] loss: 0.006
[epoch_86, batch_800] loss: 0.002
[epoch_86, batch_850] loss: 0.009
[epoch_86, batch_900] loss: 0.009
[epoch_86, batch_950] loss: 0.002
[epoch_86, batch_1000] loss: 0.001
[epoch_86, batch_1050] loss: 0.001
[epoch_86, batch_1100] loss: 0.001
[epoch_86, batch_1150] loss: 0.001
[epoch_86, batch_1200] loss: 0.002
[epoch_86, batch_1250] loss: 0.002
[epoch_86, batch_1300] loss: 0.002
[epoch_86, batch_1350] loss: 0.001
[epoch_87, batch_50] loss: 0.003
[epoch_87, batch_100] loss: 0.001
[epoch_87, batch_150] loss: 0.001
[epoch_87, batch_200] loss: 0.000
[epoch_87, batch_250] loss: 0.001
[epoch_87, batch_300] loss: 0.001
[epoch_87, batch_350] loss: 0.002
[epoch_87, batch_400] loss: 0.002
[epoch_87, batch_450] loss: 0.001
[epoch_87, batch_500] loss: 0.000
